6.95136E+17,RT UPNews360 #Bundelkhand #Development #EnergyfyingUP #SolarEnergy https://t.co/J1o0Vofh1n,Solar Solutions Team,"Brentwood, CA",null,,,,
6.95135E+17,#Bundelkhand #Development #EnergyfyingUP #SolarEnergy https://t.co/7Bhxa2Z5r3,UP News 360,"Lucknow, Uttar Pradesh",null,,,,
6.95134E+17,RT SolarIndiaBlog India plans to set up #solarenergy projects in underdeveloped Asian and African countries : https://t.co/PkGM5cjJ69 Shak\u2026,Mark Cote,Tampa FL,null,,,,
6.95132E+17,RT SolarIndiaBlog India plans to set up #solarenergy projects in underdeveloped Asian and African countries : https://t.co/5Kg41enxDQ Shak\u2026,Solar Solutions Team,"Brentwood, CA",null,,,,
6.95131E+17,RT @ashamerina: @GEF @ UNDP #SGP supporting #solarenergy helping communities in #Armenia Watch video: https://t.co/QA0OROXXVP  @UNDPEurasia\u2026,Nili Majumder,,null,,,,
6.95131E+17,India plans to set up #solarenergy projects in underdeveloped Asian and African countries : https://t.co/JvCZA0HOsC @ShaktiPumps @JislNews,SolarForIndia,"Indore, Madhya Pradesh",null,,,,
6.95131E+17,RT @ashamerina: @GEF @ UNDP #SGP supporting #solarenergy helping communities in #Armenia Watch video: https://t.co/QA0OROXXVP  @UNDPEurasia\u2026,UNDP in Armenia,"Yerevan, Armenia",null,,,,
6.95131E+17,RT @denversolarguy: Spray-On Solar Cells: The Future of #SolarEnergy  https://t.co/XH2hv6D6vg,Mining Innovation,Earth,null,,,,
6.95131E+17,Spray-On Solar Cells: The Future of #SolarEnergy  https://t.co/XH2hv6D6vg,Viking Services,"Denver, CO",null,,,,
6.9513E+17,Earn with the sun in #California! https://t.co/NMm1zOH1Cl #solar #solarenergy https://t.co/2eogGrcoR0,Theresa Wilkins,Upstate New York,null,,,,
6.95129E+17,Strathmore #University Invests in #SolarEnergy saving #Kenya 1.3M monthly power bill https://t.co/GDz3kPNmy3,Viking Services,"Denver, CO",null,,,,
6.95128E+17,RT acmg54JFB Superbe! Cela ressemble \u00e0 de la #convection on distingue les t\u00e2ches solaires #sun #solarenergy  https://t.co/d300jMDVnh,Solar Solutions Team,"Brentwood, CA",null,,,,
6.95128E+17,RT Hareesh_C #solarenergy #solarpower  https://t.co/QSGrFGrgQW,Solar Solutions Team,"Brentwood, CA",null,,,,
6.95128E+17,RT @Hareesh_C: #solarenergy #solarpower  https://t.co/ibyieYfZet,Energy Renaissance,"Sydney, New South Wales",null,,,,
6.95128E+17,Superbe! Cela ressemble \u00e0 de la #convection on distingue les t\u00e2ches solaires #sun #solarenergy  https://t.co/4Vv5peAKHU,Berthoumieu Jean-Fra,"Agen, France",null,,,,
6.95128E+17,#solarenergy #solarpower  https://t.co/ibyieYfZet,Hareesh,Bengaluru,null,,,,
6.95125E+17,RT 6ba5d2dd6892402 Good morning Zimbabwe #buildinzimbabwe #buildyournest #zesablues #endpoverty #solarenergy https://t.co/56fRB52fSp,Solar Solutions Team,"Brentwood, CA",null,,,,
6.95125E+17,"RT tekerebanelim \I am who I am today because of the investment my country &amp; my society...\"" EriSolar_ https://t.co/w7oM95iy4I #solarenergy\u2026""",Solar Solutions Team,"Brentwood, CA",null,,,,
6.95123E+17,"RT @tekerebanelim: \I am who I am today because of the investment my country &amp; my society...\"" @EriSolar_ https://t.co/HQBDc5obkF #solarener\u2026""",SaRon,"Minnesota, USA",null,,,,
6.95123E+17,Good morning Zimbabwe #buildinzimbabwe #buildyournest #zesablues #endpoverty #solarenergy https://t.co/uwuBjmWyfS,build in Zimbabwe,"Bulawayo, Zimbabwe",null,,,,
6.95123E+17,"RT @tekerebanelim: \I am who I am today because of the investment my country &amp; my society...\"" @EriSolar_ https://t.co/HQBDc5obkF #solarener\u2026""",Energy Renaissance,"Sydney, New South Wales",null,,,,
6.95122E+17,"\I am who I am today because of the investment my country &amp; my society...\"" @EriSolar_ https://t.co/HQBDc5obkF #solarenergy #solarpower""",Milena Bereket,"Asmara, Eritrea",null,,,,
6.95121E+17,"RT Securing_Asia To consolidate the country's position, India plans to set up #SolarEnergy projects in underdevelo\u2026 https://t.co/oOJosHIriP",Solar Solutions Team,"Brentwood, CA",null,,,,
6.95119E+17,"RT Securing_Asia To consolidate the country's position, India plans to set up #SolarEnergy projects in underdevelo\u2026 https://t.co/NttxHhPu4i",Mark Cote,Tampa FL,null,,,,
6.95118E+17,"To consolidate the country's position, India plans to set up #SolarEnergy projects in underdeveloped countries https://t.co/kl4m4RD8BZ",Securing Asia,"Berkshire, UK",null,,,,
6.95115E+17,"RT @posigensolar: \they\u2019ve been inundated with calls from homeowners\"" Intersection: #SolarEnergy In Central #Florida https://t.co/uBTPjtHTT\u2026""",Scott Sullivan,"Fairfield, CA",null,,,,
6.95113E+17,RT MpacCEZ Turkish #solarenergy developers supposedly becoming nervous about potential limits on unlicensed #PV plants.,Solar Solutions Team,"Brentwood, CA",null,,,,
6.95113E+17,RT @HansLak: France to roll out futuristic solar roads to power millions of homes #sustainability #solarenergy https://t.co/0Zacf8fKI6,Priscilla Judd,Rural Lumby BC Canada,null,,,,
6.95112E+17,A #Robotic lawn mower powered by #SolarEnergy with an #Arduino heart  https://t.co/rgch8hbsuu,Viking Services,"Denver, CO",null,,,,
6.95112E+17,RT @UtilitiesLocal: #NetMetering battle might be brewing in #Mississippi https://t.co/sRfp6nZumm #SolarPower #SolarEnergy #Electricity http\u2026,Scott Sullivan,"Fairfield, CA",null,,,,
6.95112E+17,Turkish #solarenergy developers supposedly becoming nervous about potential limits on unlicensed #PV plants.,Martin Pacovsky,"Prague, Czech Republic",null,,,,
6.95112E+17,RT @UtilitiesLocal: #SolarEnergy Solar-powered drones could be supplying wireless Internet soon https://t.co/dStVrMMwcO (via @SolarLocal),Scott Sullivan,"Fairfield, CA",null,,,,
6.9511E+17,"RT @Securing_Asia: Telangana Government aims to produce 5,000 MW #SolarEnergy by March https://t.co/mjeoeQzt4q",Solar Power,,null,,,,
6.95109E+17,Adding Solar Power for Heating Pool #Solar #SolarPower #SolarEnergy #SolarPool\nhttps://t.co/deY70hyLXP https://t.co/XFP2Z9D3Wv,Gawker Goo,World Wide,null,,,,
6.95107E+17,"RT Securing_Asia Telangana Government aims to produce 5,000 MW #SolarEnergy by March https://t.co/HQfJwmXX0G",Mark Cote,Tampa FL,null,,,,
6.95106E+17,"RT Securing_Asia Telangana Government aims to produce 5,000 MW #SolarEnergy by March https://t.co/dGhePxPlDN",Solar Solutions Team,"Brentwood, CA",null,,,,
6.95105E+17,"Telangana Government aims to produce 5,000 MW #SolarEnergy by March https://t.co/mjeoeQzt4q",Securing Asia,"Berkshire, UK",null,,,,
6.95103E+17,RT @VistaSolar: Speak up for #solarenergy by signing the petition urging PUCN to reconsider! https://t.co/dHfE5xXBRJ,Sick Up And Fed,United States,null,,,,
6.95102E+17,RT jeffreyaroth Why The Renewables Revolution Is Now Unstoppable https://t.co/KhGDdakGYi via climateprogress solarcity #solarenergy,Solar Solutions Team,"Brentwood, CA",null,,,,
6.95099E+17,Why The Renewables Revolution Is Now Unstoppable https://t.co/wNxnsFcDlc via @climateprogress @solarcity #solarenergy,jeffreyaroth,,null,,,,
6.95098E+17,RT Us1Green Follow us on #Twitter! #SolarEnergy \nhttps://t.co/q3QOzIFeiS https://t.co/84HfhrMki1,Solar Solutions Team,"Brentwood, CA",null,,,,
6.95097E+17,Follow us on #Twitter! #SolarEnergy \nhttps://t.co/MyzsDvXOzc https://t.co/Eq7xUDNQuL,Going Green,"San Antonio, Tx",null,,,,
6.95093E+17,Help fund a project that will incredible for the world https://t.co/aPTT1EKWKV\n#greatness #solarenergy #solar #help #farm #solarfarm #green,Harrison Caplan,,null,,,,
6.95091E+17,"RT kronn Physicist Chancellor Angela Merkel switches on Nuclear Fusion, a Massive Milestone https://t.co/qq2a6xLrJb #solarenergy",Solar Solutions Team,"Brentwood, CA",null,,,,
6.95091E+17,RT mysolartoolkit Mysolarcash is a great referral engine for any one to join the solar revolution. #solarenergy #solar #money #referral #ch\u2026,Solar Solutions Team,"Brentwood, CA",null,,,,
6.95088E+17,RT @TVNewsWatchDog: @HoustonChron #solarenergy #windenergy it's time #oil,Marlene Robinson,"Houston, TX",null,,,,
6.95088E+17,"Physicist Chancellor Angela Merkel switches on Nuclear Fusion, a Massive Milestone https://t.co/zhO2HZRjwf #solarenergy",kronn,"Atlanta, GA",null,,,,
6.95087E+17,Mysolarcash is a great referral engine for any one to join the solar revolution. #solarenergy #solar #money #referral #charity #fundraising,My Solar Toolkit,Melbourne Chicago Bangalore,null,,,,
6.95087E+17,[solar energy systems] #DIY #SolarEnergy Generator! https://t.co/FaX8oW96mz https://t.co/6ROaY1YteL,Viking Services,"Denver, CO",null,,,,
6.95085E+17,California testing today - string test and I-V curve test in one 15 sec test https://t.co/b012eRUKMt #solarenergy https://t.co/HgZyGKqe56,Seaward Group USA,"Tampa, Florida",null,,,,
6.95083E+17,#Everglades #University #SolarEnergy Teaching Lab - Bradenton Herald https://t.co/BmGwSyExj1,Viking Services,"Denver, CO",null,,,,
6.95083E+17,"#France via Colas Group plans 1,000km of #SolarPower roadway over 5 years. https://t.co/0xCLb4iO24 #SolarEnergy https://t.co/JKSJp4b1Pg",News,,null,,,,
6.95082E+17,@HoustonChron #solarenergy #windenergy it's time #oil,TVNewsWatchDog,"Texas, USA",null,,,,
6.95081E+17,#SolarEnergy: This New Startup Uses Solar Energy To Party is it the Way to Save The Planet from Global Warming ... https://t.co/qFCD9FYJf6,Its For Home,Boulder CO,null,,,,
6.95081E+17,RT @PhillyMaterials: Come to #PhillyMaterialsDay this Saturday to learn more about #solarenergy ! https://t.co/9TTb1qMDfT,PAS HSA,"Philadelphia, Pa ",null,,,,
6.9508E+17,#POTUS limit #pollution #methane #methanleak #climatechange #climate #climateaction #solarpower #solarenergy #solar\ud83c\udf05 https://t.co/wVn0Ntofwy,Zun Kings,,null,,,,
6.95076E+17,"RT @NEXUSNY: #NationWISE New York roundtable to help women enter, grow in local markets. Feb 23 in NY, NY. @SOLARwomen #SolarEnergy @NECEC",Lorenzo Agnes,"Schenectady, NY",null,,,,
6.95076E+17,Nevada just gave up the leadership it had in renewable energy! Why? Is it greed?#renewableenergy #Ev #solarenergy  https://t.co/SnwZspzBnw,SYNAPSES,Oklahoma,null,,,,
6.95073E+17,RT @solarsolnsteam: RT ReecoHomes https://t.co/VULy63L43V\n\n#sustainability is a lifestyle. #Reeco #ReecoHomes #eco #ecofriendly #Solarenerg\u2026,Alifut Fashion,\u05d9\u05e9\u05e8\u05d0\u05dc,null,,,,
6.95073E+17,RT AlexandersIOT Our Solarpanels have generated a total of 8442 kWh since install date 21 september 2013 #solarenergy,Solar Solutions Team,"Brentwood, CA",null,,,,
6.95071E+17,Go @LeilaniMunter #carbonfree Gal #Go #solarenergy #Stop #airpollution #climatechange #take #climateaction #climate  https://t.co/BNiZF23P9p,Zun Kings,,null,,,,
6.95071E+17,RT @WomenWorldNews1: #SolarEnergy #Solar NYC Mayor Wants to Boost Solar Power Capacity Five-Fold: Mayor Bill de... https://t.co/WbyqgR8me6 \u2026,U in Humanity,"California, USA",null,,,,
6.95071E+17,#SolarEnergy #Solar This New Startup Uses Solar Energy To Party; is it the Way to Save The... https://t.co/q4QDse5hXk #UniteBlue #Climate,Women's News,"New Jersey, USA",null,,,,
6.95071E+17,#SolarEnergy #Solar India plans to set up solar energy projects in underdeveloped Asian an... https://t.co/gyu55Z1J2d #UniteBlue #Climate,Women's News,"New Jersey, USA",null,,,,
6.95071E+17,#SolarEnergy #Solar NYC Mayor Wants to Boost Solar Power Capacity Five-Fold: Mayor Bill de... https://t.co/WbyqgR8me6 #UniteBlue #Climate,Women's News,"New Jersey, USA",null,,,,
6.95071E+17,#SolarEnergy #Solar Oakland High students bring portal solar power to Kenya: The nonprofit... https://t.co/K9X0BNACAv #UniteBlue #Climate,Women's News,"New Jersey, USA",null,,,,
6.95071E+17,#SolarEnergy #Solar Oakand High students bring portal solar power to Kenya: OAKLAND -- Whe... https://t.co/gcCiGW6m2i #UniteBlue #Climate,Women's News,"New Jersey, USA",null,,,,
6.95071E+17,Our Solarpanels have generated a total of 8442 kWh since install date 21 september 2013 #solarenergy,Alex IoT,Netherlands,null,,,,
6.95068E+17,RT CALS_UA Active discussion about #solarenergy OpticalSciences CAPLAUA EllerCollege https://t.co/SomavS30vH,Solar Solutions Team,"Brentwood, CA",null,,,,
6.95068E+17,RT solardude1 #SolarEnergy - Summer Wind https://t.co/bVXqWw61Sp,Solar Solutions Team,"Brentwood, CA",null,,,,
6.95068E+17,RT @denversolarguy: World's Largest #SolarEnergy #Power Plant https://t.co/bGI5urPN0P https://t.co/8yoRT6lKjW,Yovel Energy,"Brasilia, Brasil",null,,,,
6.95066E+17,Active discussion about #solarenergy @OpticalSciences @CAPLAUA @EllerCollege https://t.co/RPOOSocbCL,UA CALS CAS,"Tucson, AZ",null,,,,
6.95066E+17,RT solardude1 #SolarEnergy - Summer Wind https://t.co/phn3XErIT9,Mark Cote,Tampa FL,null,,,,
6.95066E+17,#SolarEnergy - Summer Wind https://t.co/g8kFQINqcF,Solar Dude,USA,null,,,,
6.95065E+17,RT CALS_UA Active discussion about #solarenergy https://t.co/A1BkgMipNo,Solar Solutions Team,"Brentwood, CA",null,,,,
6.95065E+17,"RT CALS_UA Thank you Dr. Armstrong, Dr. Chalfoun and Dr. Reynolds for taking the time to talk about #solarenergy https://t.co/Ate8pxPip6",Solar Solutions Team,"Brentwood, CA",null,,,,
6.95065E+17,RT Sinovoltaics PV Quality Control: poly cell closeup #solar #solarenergy https://t.co/6KTWOo7bl7 https://t.co/qmb34QAkrb,Solar Solutions Team,"Brentwood, CA",null,,,,
6.95065E+17,This New Startup Uses Solar Energy To Party; is ... - https://t.co/LiW5ZkgLHG #GlobalWarming #SolarEnergy https://t.co/wMHgVhwA2D,Clapway,World,null,,,,
6.95062E+17,"Thank you Dr. Armstrong, Dr. Chalfoun and Dr. Reynolds for taking the time to talk about #solarenergy https://t.co/sOw0aljPLb",UA CALS CAS,"Tucson, AZ",null,,,,
6.95062E+17,PV Quality Control: poly cell closeup #solar #solarenergy https://t.co/2fo8NCirFq https://t.co/ipksN1ALFM,Sinovoltaics.com,Shanghai,null,,,,
6.9506E+17,RT CrawfordSolar The strong #growth of solar storage continues. IronOak_Energy https://t.co/fG0RwqQqPS #solarenergy #cleanenergy,Solar Solutions Team,"Brentwood, CA",null,,,,
6.95058E+17,The strong #growth of solar storage continues. @IronOak_Energy https://t.co/DTjYwuzN33 #solarenergy #cleanenergy,Joe Crawford,"North Carolina, USA",null,,,,
6.95057E+17,"RT nileshthorve rehanyarkhan #solarenergy will equal coal in energy production cost in 4-5years.Oil,Coal will be dead as energy source in n\u2026",Solar Solutions Team,"Brentwood, CA",null,,,,
6.95057E+17,RT DrLinfinity #solarenergy is the present (:):(:)  https://t.co/gOpIJ6s7bT,Solar Solutions Team,"Brentwood, CA",null,,,,
6.95057E+17,RT neorational Abundant supply of energy. #SolarIsNow #solarenergy https://t.co/dBYVKRmAW1,Solar Solutions Team,"Brentwood, CA",null,,,,
6.95057E+17,RT itsforhome #SolarEnergy: Oakand High students bring portal solar power to Kenya ... https://t.co/4AmYQRK07H,Solar Solutions Team,"Brentwood, CA",null,,,,
6.95057E+17,RT VistaSolar Speak up for #solarenergy by signing the petition urging PUCN to reconsider! https://t.co/Iyr0UP3Yqm,Solar Solutions Team,"Brentwood, CA",null,,,,
6.95056E+17,"@rehanyarkhan #solarenergy will equal coal in energy production cost in 4-5years.Oil,Coal will be dead as energy source in next half decade.",Nilesh Thorve,"India, Singapore, UK,Valley",null,,,,
6.95054E+17,"RT @ravinaproject: 16/02/02 Last 24 hrs:imported from Grid 23kWh, exported to Grid 0kWh, solar gen 2.3kWh, house used 25.3kWh, array size 2\u2026",Craig Hotrum,"Ontario, Canada",null,,,,
6.95054E+17,#solarenergy is the present (:):(:)  https://t.co/u0pBd3J3zS,Moreno Galvan LuisMi,"Bogot\u00e1, Colombia",null,,,,
6.95053E+17,Abundant supply of energy. #SolarIsNow #solarenergy https://t.co/SpMUHOc51E,Proteek Mukherjee,"Ghaziabad, Uttar Pradesh",null,,,,
6.95053E+17,RT @VistaSolar: Speak up for #solarenergy by signing the petition urging PUCN to reconsider! https://t.co/dHfE5xXBRJ,bryangrauss,California,null,,,,
6.9505E+17,#SolarEnergy: Oakand High students bring portal solar power to Kenya ... https://t.co/UrBa4OkkdV,Its For Home,Boulder CO,null,,,,
6.95048E+17,RT @VistaSolar: Speak up for #solarenergy by signing the petition urging PUCN to reconsider! https://t.co/dHfE5xXBRJ,votesolar,"HQ in OAK. Also CO, PA, MA, FL",null,,,,
6.95047E+17,Speak up for #solarenergy by signing the petition urging PUCN to reconsider! https://t.co/dHfE5xXBRJ,Vista Solar,"Santa Clara, CA",null,,,,
6.95046E+17,RT denversolarguy #Teaching #SolarEnergy To Kids - Greenwith Primary #School ! https://t.co/lG3KAzddWU,Mark Cote,Tampa FL,null,,,,
6.95046E+17,RT @denversolarguy: World's Largest #SolarEnergy #Power Plant https://t.co/bGI5urPN0P https://t.co/8yoRT6lKjW,Energy Renaissance,"Sydney, New South Wales",null,,,,
6.95045E+17,RT @denversolarguy: #SolarEnergy  https://t.co/wdx5xQtZPb https://t.co/Z3KyRcyRdO,studioMPF,,null,,,,
6.95045E+17,RT denversolarguy #Teaching #SolarEnergy To Kids - Greenwith Primary #School ! https://t.co/1L5lljIo6u,Solar Solutions Team,"Brentwood, CA",null,,,,
6.95045E+17,RT charlesb430 via denversolarguy\nWorld's Largest #SolarEnergy #Power Plant https://t.co/Bw4eOszzO8 https://t.co/jF0qrpRndD,Solar Solutions Team,"Brentwood, CA",null,,,,
6.95045E+17,"RT charlesb430 via Solar_Maven\n#solarenergy Power line project that would carry wind, solar energy to Arizona face\u2026 https://t.co/Zzm8u4WqSA",Solar Solutions Team,"Brentwood, CA",null,,,,
6.95045E+17,RT charlesb430 via Solar_Maven\n#solarenergy St. Joseph man pleads guilty in solar energy fraud case involving $1.4\u2026 https://t.co/uGAK29nWMk,Solar Solutions Team,"Brentwood, CA",null,,,,
6.95045E+17,RT charlesb430 via denversolarguy\n#SolarEnergy Powered 5000mAh Mobile Power #Bank https://t.co/Nj5GJDz9sY,Solar Solutions Team,"Brentwood, CA",null,,,,
6.95045E+17,RT charlesb430 The #SolarEnergy Daily is finally out! https://t.co/46l9verMxr via stormtrees EnergySocialNet yusif_tahir,Solar Solutions Team,"Brentwood, CA",null,,,,
6.95045E+17,Use our website to calculate your #solar savings! \u2014&gt; https://t.co/I5EtTYlvAY\n#BayArea #SolarEnergy #GoSolar https://t.co/pTBZxf7bf8,Simply Solar,California,null,,,,
6.95044E+17,"France will install 1,000 km of solar-panelled roads in the next 5 years https://t.co/8KP4VUre9Z via @ScienceAlert #solar #solarenergy",Sustainable LMC,Leichhardt,null,,,,
6.95044E+17,RT @MNBrownfields: Learning about #solarenergy development on brownfields with @MNCERTs @XcelEnergyMN @Impact7G &amp; @GreatPlainsInst https://\u2026,Ken Bradley,Minneapolis,null,,,,
6.95043E+17,#Teaching #SolarEnergy To Kids - Greenwith Primary #School ! https://t.co/qqfcYG316T,Viking Services,"Denver, CO",null,,,,
6.95043E+17,RT charlesb430 via denversolarguy\nWorld's Largest #SolarEnergy #Power Plant https://t.co/ypQtKee00c https://t.co/eTl6bxD0k7,Mark Cote,Tampa FL,null,,,,
6.95043E+17,"RT charlesb430 via Solar_Maven\n#solarenergy Power line project that would carry wind, solar energy to Arizona face\u2026 https://t.co/UryOZNX0Dy",Mark Cote,Tampa FL,null,,,,
6.95043E+17,RT charlesb430 via Solar_Maven\n#solarenergy St. Joseph man pleads guilty in solar energy fraud case involving $1.4\u2026 https://t.co/YnnklUxrb2,Mark Cote,Tampa FL,null,,,,
6.95043E+17,RT charlesb430 via denversolarguy\n#SolarEnergy Powered 5000mAh Mobile Power #Bank https://t.co/pFbARDiWsG,Mark Cote,Tampa FL,null,,,,
6.95043E+17,RT actindia #Solar energy dream got a push from the Indian PM Modi government. Cheap #SolarEnergy non-pollutant na\u2026 https://t.co/vSQTcG0a8B,Mark Cote,Tampa FL,null,,,,
6.95043E+17,RT actindia My 2012 slogan to boost solar energy use \Come India,Go Solar,"Go Green\""get PM Modi push. #SolarEnergy \u2026 https://t.co/vSQTcG0a8B""",Mark Cote,Tampa FL,null,,
6.95041E+17,RT actindia #Solar energy dream got a push from the Indian PM Modi government. Cheap #SolarEnergy non-pollutant na\u2026 https://t.co/GEwno8mDiM,Solar Solutions Team,"Brentwood, CA",null,,,,
6.95041E+17,RT actindia My 2012 slogan to boost solar energy use \Come India,Go Solar,"Go Green\""get PM Modi push. #SolarEnergy \u2026 https://t.co/GEwno8mDiM""",Solar Solutions Team,"Brentwood, CA",null,,
6.95041E+17,RT denversolarguy World's Largest #SolarEnergy #Power Plant https://t.co/Bw4eOszzO8 https://t.co/jF0qrpRndD,Solar Solutions Team,"Brentwood, CA",null,,,,
6.95041E+17,RT denversolarguy #SolarEnergy #DIY|#Solar Power Guide|Solar Panels Blueprint|Build Solar Panels at Home https://t.co/yoIQw3K7g2,Solar Solutions Team,"Brentwood, CA",null,,,,
6.9504E+17,#Solar energy dream got a push from the Indian PM Modi government. Cheap #SolarEnergy non-pollutant natural #energy. https://t.co/siavpyrVac,ActIndia - AimIndia, India - Bharat - Hindustan,null,,,,
6.95039E+17,My 2012 slogan to boost solar energy use \Come India,Go Solar,"Go Green\""get PM Modi push. #SolarEnergy #Solar #Energy https://t.co/siavpyrVac""",ActIndia - AimIndia, India - Bharat - Hindustan,null,,
6.95039E+17,RT denversolarguy World's Largest #SolarEnergy #Power Plant https://t.co/ypQtKee00c https://t.co/eTl6bxD0k7,Mark Cote,Tampa FL,null,,,,
6.95039E+17,RT denversolarguy #SolarEnergy #DIY|#Solar Power Guide|Solar Panels Blueprint|Build Solar Panels at Home https://t.co/JcZ3gr2Gl1,Mark Cote,Tampa FL,null,,,,
6.95039E+17,RT Solar_Maven #solarenergy Research Taking a Shot at Improving Solar Energy - Tennessee Today https://t.co/RWCoaIMlxG,Mark Cote,Tampa FL,null,,,,
6.95039E+17,"RT Solar_Maven #solarenergy Power line project that would carry wind, solar energy to Arizona faces a crucial vote\u2026 https://t.co/UryOZNX0Dy",Mark Cote,Tampa FL,null,,,,
6.95039E+17,RT Solar_Maven #solarenergy St. Joseph man pleads guilty in solar energy fraud case involving $1.4M - Topeka Capit\u2026 https://t.co/YnnklUxrb2,Mark Cote,Tampa FL,null,,,,
6.95039E+17,RT itsforhome #SolarEnergy: Sunenergy1 Becomes Primary Sponsor Of Chase Elliott Solar Energy Leader Joins Hendrick\u2026 https://t.co/JaFM9wOtE3,Mark Cote,Tampa FL,null,,,,
6.95039E+17,RT denversolarguy Can #SolarEnergy Save #Egypt From It's #Energy Crisis?  https://t.co/YZTzXuOFuH https://t.co/BEVe432Neh,Mark Cote,Tampa FL,null,,,,
6.95039E+17,RT WomenWorldNews1 #SolarEnergy #Solar 3000 MW solar energy by March: Jagadish: The State government had prod... https://t.co/ZrY72Efnaq #\u2026,Mark Cote,Tampa FL,null,,,,
6.95038E+17,RT @denversolarguy: World's Largest #SolarEnergy #Power Plant https://t.co/bGI5urPN0P https://t.co/8yoRT6lKjW,Green Energy Review,Worldwide,null,,,,
6.95038E+17,World's Largest #SolarEnergy #Power Plant https://t.co/bGI5urPN0P https://t.co/8yoRT6lKjW,Viking Services,"Denver, CO",null,,,,
6.95037E+17,#SolarEnergy #DIY|#Solar Power Guide|Solar Panels Blueprint|Build Solar Panels at Home https://t.co/zoI3reB2dt,Viking Services,"Denver, CO",null,,,,
6.95037E+17,The UK Ministry of Defense is going to buy high-flying solar planes. What can't solar do? @BBCTheForum #GoSolar #TeamGreen #solarenergy,Lionshead Energy,"New York, NY",null,,,,
6.95037E+17,RT denversolarguy #SolarEnergy  https://t.co/VpIo2pHTTX https://t.co/s7KGzgwSaA,Solar Solutions Team,"Brentwood, CA",null,,,,
6.95037E+17,RT Solar_Maven #solarenergy Research Taking a Shot at Improving Solar Energy - Tennessee Today https://t.co/nNaLMEnW3Y,Solar Solutions Team,"Brentwood, CA",null,,,,
6.95037E+17,"RT Solar_Maven #solarenergy Power line project that would carry wind, solar energy to Arizona faces a crucial vote\u2026 https://t.co/Zzm8u4WqSA",Solar Solutions Team,"Brentwood, CA",null,,,,
6.95037E+17,RT Solar_Maven #solarenergy St. Joseph man pleads guilty in solar energy fraud case involving $1.4M - Topeka Capit\u2026 https://t.co/uGAK29nWMk,Solar Solutions Team,"Brentwood, CA",null,,,,
6.95037E+17,RT itsforhome #SolarEnergy: Sunenergy1 Becomes Primary Sponsor Of Chase Elliott Solar Energy Leader Joins Hendrick\u2026 https://t.co/usU62lVYJB,Solar Solutions Team,"Brentwood, CA",null,,,,
6.95037E+17,RT denversolarguy Can #SolarEnergy Save #Egypt From It's #Energy Crisis?  https://t.co/Cp3ZSISFpp https://t.co/e8uSeCXEJO,Solar Solutions Team,"Brentwood, CA",null,,,,
6.95037E+17,RT AldgateIns Warehouse company Prologis: How did it become a #solarpower #solarenergy leader? 100 buildings with \u2026 https://t.co/UgH0NlAl06,Solar Solutions Team,"Brentwood, CA",null,,,,
6.95037E+17,RT WomenWorldNews1 #SolarEnergy #Solar 3000 MW solar energy by March: Jagadish: The State government had prod... https://t.co/FWnQ7apkFS #\u2026,Solar Solutions Team,"Brentwood, CA",null,,,,
6.95037E+17,RT WomenWorldNews1 #SolarEnergy #Solar France's Total buys stakes in solar power start-ups: FRENCH oil and ga... https://t.co/FLAzTVehEe #\u2026,Solar Solutions Team,"Brentwood, CA",null,,,,
6.95037E+17,RT LiveHomewise #SolarFact: In just 9 years the cost of #solarenergy has fallen by more than 73% setting up the industry for explosive grow\u2026,Solar Solutions Team,"Brentwood, CA",null,,,,
6.95037E+17,RT pv_buzz Boarding #solarenergy panels and horses: #Ontario stables rents out roof for solar profits https://t.co/D9Wll4L4xZ,Solar Solutions Team,"Brentwood, CA",null,,,,
6.95037E+17,RT Larochelle306 The Best Advice You Can Find On Solar Energy Is Here https://t.co/RTbt0GZ7rm   #SolarEnergy https://t.co/bcshbpTeB9,Solar Solutions Team,"Brentwood, CA",null,,,,
6.95037E+17,RT SmartRoof Our best photos from 2015! #smartroof #greenroof #sustainablebuildings #solarcanopynyc #solarenergy #\u2026 https://t.co/t5tk2uQEY8,Solar Solutions Team,"Brentwood, CA",null,,,,
6.95037E+17,RT denversolarguy #Obama renews #solarenergy bid despite setbacks  https://t.co/yJRnia5L3l,Solar Solutions Team,"Brentwood, CA",null,,,,
6.95037E+17,RT SmartRoof Best photos from 2015 #smartroof #greenroof #sustainablebuildings #solarcanopy #solarenergy \u2026 https://t.co/2onfJ6KK4c,Solar Solutions Team,"Brentwood, CA",null,,,,
6.95037E+17,RT denversolarguy #SolarEnergy Powered 5000mAh Mobile Power #Bank  https://t.co/Nj5GJDz9sY,Solar Solutions Team,"Brentwood, CA",null,,,,
6.95037E+17,RT itsforhome #SolarEnergy: Coalition pushes case for solar powered schools ... https://t.co/YrpLnhK9J2,Solar Solutions Team,"Brentwood, CA",null,,,,
6.95037E+17,"RT NEXUSNY #NationWISE New York roundtable to help women enter, grow in local markets. Feb 23 in NY, NY. SOLARwomen #SolarEnergy NECEC",Solar Solutions Team,"Brentwood, CA",null,,,,
6.95037E+17,"RT carbonfeet #solarenergy Power line project that would carry wind, solar energy to Arizona faces a crucial vote \u2026 https://t.co/apEzVVRYCt",Solar Solutions Team,"Brentwood, CA",null,,,,
